PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID
189.1855755,46.67825914,95.69728537,12.20812432,2.263085239,124.5361736,-0.105513113,84.63682533,5.770518894,208.1836019,1033.771631,8.704522108,11.58072821,146,Summer,Shenzhen,23.59767433,108.2788385,Tuesday,4,3,2021,Clear,71
23.57229258,106.2910757,99.00177579,21.04194946,0.885426625,171.3265278,4.535161591,56.02172818,4.600898204,319.0855294,1028.326578,23.55749668,3.738889586,351,Winter,Shanghai,38.22539392,118.8711776,Tuesday,8,12,2024,Snow,81
51.31845254,224.9257669,30.74083281,32.77426921,3.058421098,116.7092115,17.86632218,70.8755263,9.098858753,253.8610395,987.2009059,16.95007702,11.66161248,95,Summer,Shanghai,44.71203283,115.2562523,Monday,6,10,2022,Cloudy,82
151.3647246,50.55928629,62.32177035,6.590475062,2.60693504,125.0055159,38.87578158,75.79109244,4.023046143,161.5622713,1025.053506,17.48510728,14.6321236,407,Autumn,Beijing,49.80351642,101.3668048,Monday,12,2,2021,Haze,57
43.8865306,125.7295222,71.84545001,2.295930509,2.128769302,114.1797084,19.33733073,74.87550951,6.441712438,209.2278096,1033.672955,25.51411757,9.042771985,288,Summer,Beijing,48.53014952,96.46533863,Sunday,3,7,2018,Fog,3
157.5433793,291.5137979,23.9109504,3.804753713,3.172450954,50.99146874,24.03589458,22.88229126,2.062651191,165.0228595,1017.978265,24.10831267,7.420191748,101,Summer,Shenzhen,28.46109579,96.75701645,Wednesday,11,10,2020,Cloudy,71
101.9960752,233.8200931,47.05849619,39.68608551,1.638459859,150.8163689,24.40563958,39.26072179,2.194240816,165.9084233,1010.347847,44.70093181,8.33258215,492,Winter,Shanghai,25.31614063,93.85471373,Friday,21,8,2017,Cloudy,27
124.9846138,97.02541485,75.8327401,23.03678367,4.237046714,56.27557502,19.68592129,40.72247327,0.450702794,304.5989884,994.8620186,41.07222045,6.689473529,178,Summer,Beijing,34.30468218,106.4921836,Tuesday,7,9,2017,Cloudy,95
76.31622025,67.03528668,84.17207832,11.84934605,3.204936941,82.28344026,-4.472854537,93.58574693,6.010604685,136.2855711,1040.153339,18.93085114,13.07848058,206,Summer,Guangzhou,29.81091078,119.3881203,Thursday,7,5,2015,Snow,81
105.3199086,86.17104456,8.938503431,30.53588509,0.892637461,149.9822728,21.25479904,54.33917084,2.072059005,200.4317825,1029.50013,29.8365074,1.822275855,179,Winter,Shenzhen,47.54242527,118.9977973,Friday,16,2,2019,Snow,63
171.0995238,40.33766442,65.50502784,3.310184138,1.973002913,166.1800995,-7.872918825,37.52657434,7.897726724,35.5878839,1046.780479,23.97586472,14.0591178,423,Autumn,Beijing,26.76188836,102.1294368,Sunday,21,3,2024,Cloudy,89
56.70859862,256.0989439,91.42145184,18.1898512,0.740563871,131.0615504,8.726014714,99.39987744,9.319262682,93.03007489,1024.244544,0.752799373,19.41457954,228,Winter,Chengdu,30.19805864,115.3375176,Sunday,12,4,2016,Fog,90
180.6243673,56.98076613,14.91425256,32.39568524,2.652809066,133.3207689,38.08571855,12.33570196,1.240913117,30.17767038,980.9273212,46.70119704,9.581047498,443,Summer,Beijing,25.43219545,114.5759158,Saturday,7,1,2018,Haze,2
32.06855181,186.951219,53.79339928,30.21798868,4.445351986,171.5805667,20.44150728,12.67592248,5.659906636,68.22829809,1033.91533,0.217347597,4.598737977,299,Spring,Shenzhen,45.20016673,117.252012,Wednesday,15,11,2022,Cloudy,86
158.9005221,141.8810903,88.40251476,40.37470406,1.655577568,151.6772412,-3.523585891,20.32509876,5.717592618,309.5749193,1021.808056,39.78334898,13.82723654,185,Autumn,Chengdu,25.95777928,103.8514455,Wednesday,10,1,2023,Haze,61
233.3762592,255.4024036,44.05520965,20.07457291,3.216857421,112.9961446,-5.819954257,43.16691404,0.571821482,183.327355,1003.905167,38.73153249,1.567827767,388,Autumn,Shenzhen,43.8548276,109.4281198,Monday,3,12,2019,Snow,92
242.468198,121.2566362,98.8315413,6.048230167,0.623446167,74.29215296,33.82435572,63.367755,9.68396128,336.2059728,1037.905913,9.53961365,18.10709337,16,Spring,Guangzhou,28.69278613,91.81646069,Saturday,10,2,2023,Haze,51
57.495351,180.8200553,48.80137729,37.36537682,2.474543458,171.8401177,26.48693634,72.18011353,6.353393375,184.6337171,982.1387227,28.2131893,2.606938057,211,Summer,Chengdu,29.5297506,128.5162305,Saturday,21,4,2015,Cloudy,69
168.0160066,126.5971938,64.49470912,13.46275938,2.533287525,137.1425049,17.32956906,66.24232295,2.126492785,333.8500535,1017.49209,34.74255749,14.67808825,15,Spring,Guangzhou,32.47146097,99.55196191,Thursday,11,9,2024,Fog,11
213.8724464,191.4309493,98.34484623,49.95258485,4.937662043,89.50501818,6.286949052,69.39304406,9.138102685,58.60712017,1048.247881,47.39552611,18.54339575,214,Autumn,Beijing,45.53681012,108.6974546,Friday,13,8,2018,Rain,53
246.372235,257.2716203,92.68175034,4.712104173,1.800010599,171.605234,32.96851571,34.78236299,0.892216729,233.3033483,1033.738959,9.305982514,6.663039828,77,Spring,Shanghai,35.10251676,118.0713275,Friday,14,10,2019,Clear,47
242.2654347,184.6997198,54.0908206,25.85613486,3.599364763,89.20102375,-6.177880346,78.86790154,1.223205251,256.0972082,1030.866127,1.104034923,9.681785324,190,Spring,Guangzhou,24.30570591,93.50324268,Saturday,8,9,2015,Fog,35
215.8636652,39.60875203,28.66227121,27.93012781,1.53373294,125.6949357,-6.673389923,49.85755241,8.669770418,139.4033321,1012.866607,37.46111461,1.779857942,459,Spring,Chengdu,33.04317016,123.1423496,Monday,11,5,2015,Snow,46
148.5492678,114.8997596,28.43957472,26.95432147,1.733593676,140.5210078,32.9707407,53.64867903,4.551681935,200.2470116,1030.099725,8.390641272,15.24432606,321,Autumn,Shanghai,47.15444411,106.4417961,Monday,20,8,2020,Fog,99
47.10561609,33.63186806,24.16493821,17.50114213,1.48503917,118.7002574,36.95985417,62.5263392,2.47476267,335.7040609,1003.910839,42.39565716,19.52126995,455,Summer,Shanghai,43.1730244,121.6366021,Sunday,12,7,2017,Clear,61
199.0813472,138.2130763,55.42224133,31.88718545,4.539740138,139.1529705,-7.437942834,63.94307582,8.301320931,125.1642935,1008.371416,27.67211348,7.553206671,200,Spring,Chengdu,46.51039291,105.1972485,Friday,1,6,2018,Cloudy,48
115.2547443,138.18504,40.99669352,35.03225192,2.904693696,167.5522709,6.901775598,55.60341483,7.416313358,92.89340652,997.4757456,6.455684771,6.697176914,45,Autumn,Chengdu,44.12854206,113.5908563,Tuesday,17,1,2023,Cloudy,38
35.61828155,110.1934807,77.34112756,3.81215667,0.742898567,183.6290204,2.003848418,72.97786592,4.680210713,107.5509626,1000.449973,46.4760398,12.5835694,465,Spring,Shenzhen,44.8285501,97.05507846,Tuesday,19,5,2023,Snow,30
40.30299645,148.4915068,51.45167618,19.11108097,3.707311987,101.6500097,20.02673366,92.48492486,0.492901045,156.1072861,1037.480366,27.12933782,6.154232916,394,Spring,Shenzhen,32.16648063,92.33911082,Saturday,1,8,2023,Haze,26
183.1191244,130.7645758,57.31481341,35.82826435,1.681731485,87.44339287,19.91722242,66.93992851,2.675500618,209.4912139,992.5327199,26.55854325,2.93999848,373,Autumn,Shenzhen,37.520514,93.73620543,Tuesday,14,8,2018,Haze,12
194.6289469,223.1148851,11.04227407,45.97292443,3.664064337,158.3281846,29.64278094,62.28242233,6.019463998,26.43837965,1040.672524,25.87912838,1.781102534,303,Spring,Beijing,32.22759241,120.0718155,Sunday,1,9,2016,Clear,11
182.5219773,46.7767405,96.93802649,39.64258093,2.014990847,29.41581842,33.91405069,59.24626509,3.945464288,235.7824311,1045.651632,21.78431555,8.586496015,412,Spring,Shenzhen,41.38266665,110.9672102,Monday,5,5,2020,Cloudy,95
139.0018548,137.4392046,88.74207969,31.78298571,4.78368255,46.65029912,33.80463317,31.58600863,8.11283838,337.7762316,1041.466545,5.37956566,16.27680711,13,Winter,Chengdu,28.52116474,110.3007608,Monday,17,4,2018,Snow,39
170.7285599,239.6626709,82.44367066,30.15513845,3.112137731,112.6927937,-9.589728791,81.94225031,4.207402274,85.08764643,991.4348968,2.478146435,15.3028156,440,Winter,Beijing,38.18536589,94.90525705,Friday,14,4,2024,Rain,40
181.6043423,268.3269653,61.31263212,23.80882302,2.503501971,189.955569,-2.65157351,67.92184923,8.643731777,197.270083,1037.909402,21.73188718,0.688303792,18,Summer,Guangzhou,31.91296195,128.2007002,Thursday,22,8,2023,Rain,40
180.5824649,267.2637765,72.69439653,20.19339063,2.597910284,70.28956183,18.29014744,50.32409246,6.827571491,312.9292489,1026.971757,2.393149391,2.313801035,85,Winter,Shanghai,42.04518761,115.6264052,Sunday,5,9,2024,Fog,25
75.02227681,280.9417499,68.93446001,42.14247123,3.446277623,22.28798039,2.742343874,29.31317698,9.321024237,70.12561032,998.0521812,49.29531085,8.276309641,200,Summer,Guangzhou,36.95555256,91.23264506,Thursday,11,2,2021,Snow,41
72.42584723,270.0210012,70.90299459,8.813313112,2.978287808,37.49583131,13.15847665,26.8995489,2.505399767,288.4003225,1041.812496,32.16717851,2.792167933,59,Spring,Guangzhou,32.11118941,102.4312006,Friday,17,1,2024,Haze,94
45.2549972,45.12668298,52.86901816,10.5106594,4.894525613,188.2129333,32.46668384,87.11333007,4.639444066,349.9525144,982.700874,17.88341659,3.650665596,241,Autumn,Chengdu,37.16447834,123.0918868,Wednesday,3,10,2024,Snow,94
246.3488733,79.02661386,87.49128441,1.510687433,1.467946334,193.6534827,8.180746584,48.68566423,9.319474138,109.2145549,1016.723915,25.9934259,1.166841949,223,Winter,Guangzhou,27.19523648,112.1679106,Wednesday,13,10,2023,Haze,83
66.6914044,157.1962189,40.42023036,8.670595225,3.960924302,134.6557421,37.75220171,26.87050501,2.464969943,161.0473009,1045.545285,36.62865711,5.082536593,281,Winter,Guangzhou,45.287642,121.051405,Friday,5,6,2023,Haze,26
40.63616545,111.1792181,8.587178483,14.8982859,1.77356983,72.25619506,-1.648669721,24.66392033,1.008865142,355.2130659,1047.139013,46.77751496,5.549871409,495,Summer,Beijing,23.05702455,112.9901515,Sunday,8,2,2016,Haze,88
168.0085656,239.2427757,91.06208389,3.006025586,4.142324119,117.3005082,27.47785492,84.46653915,5.635140783,207.2413186,1036.61821,5.471450789,9.975445932,146,Summer,Shenzhen,24.92190548,121.7495423,Saturday,14,5,2020,Clear,42
148.1563652,174.1137759,27.39852317,45.64004965,0.18609234,141.6275314,4.414159626,58.23909442,2.546648844,121.2894576,1016.620881,41.01460874,4.581081036,26,Winter,Beijing,35.61283858,111.6604724,Monday,14,7,2019,Cloudy,53
98.19740937,237.092366,67.65630177,16.16536887,4.23327606,146.5921237,35.64160578,85.6778049,9.209151113,270.8677831,1035.757617,18.92327039,15.46696976,331,Summer,Shanghai,44.24867581,105.7186177,Monday,5,10,2018,Clear,70
148.8993938,23.07738464,95.19371278,29.60869917,3.802917826,85.62691326,15.66328225,10.24298096,7.072618334,269.8305554,1014.556684,42.54033796,12.88499227,401,Summer,Chengdu,31.12142546,95.16153605,Sunday,0,10,2019,Rain,91
146.3631495,294.3350707,54.69816637,28.67620905,2.999607793,191.7988231,-7.817398366,54.53955567,7.926649339,71.65236762,995.6881011,43.49778219,10.76991704,365,Winter,Shanghai,20.63468194,129.3753126,Tuesday,22,9,2019,Haze,87
77.70887713,60.43787322,91.47227867,40.45665835,4.10938458,106.4776872,32.256769,44.11170317,8.593084057,293.9170262,1006.765357,39.49043136,7.402413155,76,Winter,Chengdu,47.7312431,117.7415267,Wednesday,0,4,2023,Snow,76
155.5515666,92.20972046,17.47689947,3.663168433,2.446169285,151.1699158,-7.319973581,89.13783176,2.319012731,130.3212429,1034.063619,41.37282848,7.814999861,77,Winter,Guangzhou,45.75466769,109.452972,Thursday,19,10,2020,Cloudy,41
227.3903795,212.3684,56.12237844,25.22266924,3.767569266,129.3054757,13.18121743,11.64883097,6.619758224,250.3458786,1036.96824,36.8997699,5.879822225,257,Spring,Shenzhen,32.35393413,106.5435427,Tuesday,18,10,2016,Fog,82
125.1902504,96.21801995,79.38235962,5.374825813,0.757471689,151.28533,38.0944036,81.37867717,3.51518438,94.22675756,1020.601393,17.42488897,15.15734784,467,Winter,Shanghai,29.81922324,123.6452911,Friday,6,11,2017,Cloudy,20
202.4889138,105.7841035,76.76128838,22.40507164,4.822451216,48.77514512,38.26745509,73.5803576,3.851059942,1.819051705,1014.489407,47.04357477,4.140353509,394,Summer,Chengdu,43.86186513,105.8939597,Tuesday,21,7,2024,Fog,74
33.63243926,138.0835818,92.01622537,24.84347655,1.193126763,14.40589008,39.62192538,98.01094586,6.982302033,300.0119527,1015.148434,2.758249369,15.42177209,462,Summer,Chengdu,46.01118459,128.5512961,Friday,3,9,2016,Rain,95
228.0469579,87.20900775,23.73342676,8.428788216,3.990694731,97.91535021,5.264121448,92.70883927,5.794288038,158.6442529,1040.353579,27.64078868,2.872335022,257,Spring,Shenzhen,22.40412036,97.96884831,Friday,7,10,2018,Haze,73
130.9777534,228.50776,23.36656842,6.000121772,0.557123388,57.05009449,-8.454618393,34.15481269,0.608956572,37.10565921,1037.373161,46.5152656,8.973165095,295,Spring,Chengdu,38.45282413,96.97456688,Thursday,10,5,2019,Haze,67
109.5357843,201.2510709,34.21650881,44.03068197,4.311337828,10.46752599,9.219548232,72.58353659,1.763959634,69.96629551,1021.343515,1.437656686,16.09665749,425,Winter,Beijing,34.00951278,115.3449153,Friday,0,5,2022,Fog,35
72.56059941,291.9558085,36.3923364,13.02940066,2.522896339,166.3161714,29.49660182,52.15603332,4.609942446,286.9862,985.9447871,9.712804349,14.97967071,51,Summer,Beijing,24.46944523,101.4071503,Tuesday,11,7,2018,Cloudy,78
10.43237002,160.4234388,37.45863544,38.68207798,4.415987746,180.6674932,35.17296996,79.16061579,2.551361019,314.2319731,1003.712574,29.31394247,13.92899593,450,Autumn,Shenzhen,46.76035252,94.06264982,Saturday,17,5,2015,Rain,88
35.54217151,289.450678,67.72739496,8.059634379,3.05587141,195.9960134,30.63134052,31.19854798,1.740423554,358.5959962,994.1246218,42.72280013,5.454155225,465,Autumn,Guangzhou,26.62439768,91.37833303,Friday,3,11,2019,Fog,28
248.5715561,138.4453012,53.65320488,44.55364558,4.245225833,196.2403844,17.37377242,59.89922535,1.833534114,67.22940462,983.5648685,30.62711682,14.41269972,379,Autumn,Beijing,40.97770896,116.2050296,Tuesday,14,8,2015,Rain,99
106.014051,200.2529635,6.870495287,40.58178505,1.819196436,56.24263005,33.50309696,57.75578954,8.092508964,3.345958395,1001.965599,3.137419973,6.907642156,153,Summer,Beijing,42.59530228,107.784561,Monday,17,6,2021,Fog,31
185.5100164,80.16237683,67.42542248,26.67611264,3.602467544,21.10074721,-0.054464926,74.0447413,9.733139291,224.2163065,1026.040677,2.825871534,17.80673434,14,Autumn,Chengdu,29.695004,119.9869181,Saturday,16,7,2018,Fog,81
108.4947221,28.33263716,7.992501727,28.62941518,1.818347087,148.7948973,6.344920254,49.40865923,3.181112123,85.62502366,1012.575341,46.37715215,15.09839546,318,Spring,Chengdu,45.31787456,120.4080438,Friday,17,12,2022,Cloudy,16
172.988522,215.4212329,73.48546296,11.75762,0.85990465,31.86067652,-1.714292058,40.20898852,9.199781798,106.9190868,981.7247541,47.40225704,16.85175901,271,Spring,Guangzhou,32.58249875,115.3292177,Friday,2,3,2016,Cloudy,41
107.3374406,188.6509484,44.84060341,7.941246798,0.878426963,29.49849143,-1.61054814,72.27241565,1.352041572,342.4348432,1001.760873,45.98950553,2.202014239,396,Winter,Guangzhou,46.91780605,104.8334354,Thursday,10,3,2020,Haze,14
93.28008492,294.1455335,88.79425474,7.667885235,2.728775237,130.5500992,-3.097470381,29.89194186,6.44269133,127.8930297,1049.307916,41.2175066,15.54055014,479,Summer,Beijing,43.5817748,120.3056983,Monday,2,7,2021,Clear,11
42.95038594,48.72413027,61.88608809,43.76640501,0.474307671,79.5253396,7.879055504,92.96465073,7.80899081,35.7995239,1005.819401,36.53846444,15.72460214,350,Spring,Shanghai,47.30184217,101.1709996,Saturday,13,9,2022,Haze,70
184.5235481,223.4770136,87.11148648,11.8720386,4.378685644,111.1872429,9.85072887,91.89768851,6.231229467,55.08665065,998.2320179,47.68364225,10.21101015,346,Winter,Beijing,36.60502512,116.4904525,Wednesday,3,4,2018,Fog,98
154.7268141,144.3574271,84.6087434,5.045254991,2.017381803,109.0761627,15.727796,37.43649267,4.395535631,180.207974,1022.429765,7.092907947,1.64044321,343,Summer,Shanghai,34.26875494,92.38962201,Monday,13,8,2020,Haze,64
159.8194963,116.8774768,44.25773287,47.88462509,2.187294483,16.74507019,-0.099821106,49.18245872,8.733888882,2.846980171,988.1977634,16.21168536,18.7796195,374,Autumn,Shanghai,32.91694024,119.9087185,Wednesday,11,5,2015,Haze,72
127.0998774,140.4400086,47.87477807,1.819671837,0.396126574,120.2318293,27.6154005,15.67314207,9.776414087,297.1852215,1038.759358,12.76206032,9.529600066,171,Spring,Guangzhou,37.99298707,125.7380162,Thursday,0,6,2015,Cloudy,35
233.0697826,218.5749683,87.13272772,46.1134123,1.507847808,40.3711919,24.00430964,16.2400692,8.518728438,322.7695221,1010.078713,12.87074307,2.404922358,343,Spring,Shanghai,43.84888357,118.3767517,Friday,13,2,2016,Snow,16
57.10993436,73.54360164,31.88761388,47.29840102,0.988562368,89.56924421,39.04704184,31.82460039,6.802684811,60.4038029,996.1907498,7.873447653,16.20703692,197,Summer,Chengdu,42.54557377,124.1493273,Tuesday,18,7,2023,Fog,80
88.35326699,130.0381377,42.3785274,11.70731513,0.614989762,83.80648501,39.16155351,43.37147651,3.058350707,44.78436833,995.8434176,9.168288159,12.13775366,377,Spring,Shanghai,30.36200352,90.04990236,Wednesday,5,5,2021,Fog,20
201.6268311,209.1467941,66.56957791,16.3237218,4.11627534,32.57322924,26.44631804,42.77896467,9.504866874,62.10025703,1000.366002,2.17300618,8.284398675,354,Spring,Shanghai,38.34184076,119.7520988,Tuesday,7,6,2023,Snow,86
249.1326201,261.1558505,65.53842611,45.49735922,2.33857805,107.7667722,7.588874107,72.62388284,1.966719778,320.6200908,1030.906909,47.84619279,6.402521057,484,Autumn,Beijing,33.95826324,94.99630441,Friday,2,6,2021,Fog,3
100.1099887,175.8731534,33.78389777,24.20769688,2.967955472,40.74007645,26.46398335,31.01895815,2.374689906,183.7501917,1001.460192,38.55609765,8.848056639,369,Autumn,Shanghai,36.27820902,91.22187829,Tuesday,10,8,2018,Rain,91
63.61840928,84.59702442,14.58287186,3.980527296,1.829821349,151.3160912,19.84929356,54.88149578,3.791972233,220.9227057,1048.621557,22.73610815,3.367566719,86,Spring,Shanghai,44.20069231,115.4286027,Wednesday,4,8,2017,Snow,25
51.79598654,228.2330615,40.09641937,33.31540282,1.277759391,131.3767163,-3.833013623,87.65776547,4.631726159,250.5662897,1034.864617,38.87667616,10.35646765,224,Autumn,Guangzhou,20.26557857,122.5504824,Wednesday,5,7,2024,Fog,11
105.0408836,28.96872959,31.13905783,17.79564836,1.556915486,62.88523441,37.84856007,79.71098041,4.178860157,101.7479353,1004.869136,47.73996371,13.16038935,304,Winter,Shenzhen,36.35322055,120.2982677,Monday,19,6,2021,Cloudy,85
165.6288531,38.29438586,41.70283737,20.49923353,1.029238571,131.9714938,14.2450052,12.4179909,0.134234424,98.38241212,982.9418395,28.22436132,15.81243251,97,Winter,Beijing,48.07725444,94.45453069,Sunday,20,5,2020,Fog,97
77.8653202,142.8492388,97.36130104,14.49430858,4.813464506,153.6758174,-8.460222795,21.65232239,7.098457323,139.1654446,1013.056776,30.75669813,14.60398353,171,Spring,Chengdu,40.16872231,113.1611164,Wednesday,0,6,2018,Cloudy,92
35.84257101,106.4235494,17.81490379,43.2819197,4.874085692,117.7876621,12.63407743,15.13059691,6.928558435,42.98982444,996.8543771,20.79153402,2.33580669,212,Summer,Guangzhou,38.22088794,105.8003453,Tuesday,14,7,2024,Cloudy,72
130.7390166,249.4947702,31.93132022,16.33491769,2.757293963,141.2030223,29.644951,68.88572416,8.752901916,259.5913589,999.0291026,4.032605115,16.20256237,390,Summer,Shenzhen,27.35274766,96.75664921,Monday,14,1,2015,Haze,43
30.69114807,120.2390808,40.94603911,21.59333721,4.321756897,110.3769482,4.122797191,28.88335799,9.580272351,51.11029132,1017.132717,4.474881828,15.75072066,184,Autumn,Shanghai,28.00706203,110.5130558,Tuesday,9,3,2020,Fog,67
140.8359523,271.1106307,48.79048225,46.36557571,0.584057436,88.57143753,35.94892392,54.25267679,9.647249558,259.6374975,1046.562438,45.67967474,2.742604348,295,Summer,Chengdu,41.95026155,119.1289187,Sunday,13,11,2019,Cloudy,85
42.05388144,196.0412701,48.00643032,27.46429225,2.553876941,160.8803998,-4.613730267,91.26121483,8.939405634,118.1667806,993.8540495,5.962161347,0.658062128,194,Summer,Beijing,43.7373162,118.1576293,Thursday,13,3,2017,Haze,72
86.63373131,217.9454885,41.21471959,43.4441026,2.456183675,21.73532624,38.30193555,29.80205532,1.841809098,58.42969037,1018.04087,46.44530067,14.94828929,80,Autumn,Shanghai,31.89534225,109.1996486,Tuesday,16,1,2017,Rain,47
67.80109913,246.7214279,61.58737883,30.59638176,4.415031103,86.04161293,24.72551495,40.42961986,1.262153242,179.8747882,998.8655382,46.38141452,10.65701734,147,Spring,Guangzhou,45.15687121,98.27724856,Sunday,9,6,2019,Haze,37
24.31049048,79.70063639,5.553762317,40.97914054,4.585449829,10.85121008,39.75247555,87.3186266,2.224385716,76.67720168,1006.202048,2.445799831,17.22701854,111,Spring,Chengdu,24.47664722,117.4120453,Thursday,11,8,2022,Rain,23
154.7207725,104.3793536,25.76468748,45.04806833,0.211762807,189.9894887,5.180557342,17.23548862,3.89809825,33.88324616,997.1146076,48.86871334,12.97766456,239,Spring,Guangzhou,48.1875706,125.3462064,Monday,19,10,2024,Haze,13
185.57816,74.82954281,71.15704972,46.23864682,3.348064525,141.7684375,27.14658276,63.86023328,4.582957022,231.8803508,1036.222668,4.261399447,2.102347794,258,Autumn,Shenzhen,29.34889644,106.418896,Wednesday,9,2,2018,Snow,82
159.7316351,140.0176739,15.83551843,10.36843245,4.350702619,146.2357114,36.24658813,59.23168903,3.639850338,64.66291747,1044.099616,22.41901653,9.475518842,166,Autumn,Chengdu,38.8854385,105.3103187,Saturday,13,9,2015,Haze,92
150.0024495,136.06424,74.69207753,45.82529848,1.529143408,128.0391314,11.83253814,41.70814118,8.235028594,16.75561903,996.6449927,27.18109387,10.17944165,439,Summer,Beijing,24.41135683,118.9277209,Monday,7,11,2019,Snow,90
126.3238343,108.3034574,40.61496282,16.3307677,4.0071901,167.8713817,32.60905619,77.29499563,8.327151465,113.6682128,993.6505825,47.07500657,3.811343848,176,Autumn,Beijing,43.07791905,97.13937647,Tuesday,13,11,2017,Fog,81
123.127263,256.4882353,77.63831276,9.785227475,1.928431499,90.13227391,-2.814873041,35.632733,0.711232529,20.29017011,1025.339988,13.47159705,3.070195238,385,Summer,Beijing,42.65063455,95.36030965,Sunday,12,5,2021,Haze,88
131.8550607,96.68273588,21.96209645,4.589833416,3.180028919,54.05243332,-2.572831137,16.49973932,8.787855845,166.5612691,1006.496202,30.93889262,9.431371495,451,Summer,Beijing,49.85838541,103.0306496,Wednesday,13,5,2020,Snow,44
207.9063719,289.1401906,21.13538884,4.701537044,3.676244593,151.4670044,19.77892209,40.64321427,8.571197542,103.37762,1035.794532,40.90009165,16.90588874,484,Autumn,Beijing,38.73728119,99.88118495,Sunday,22,9,2023,Cloudy,97
43.72154561,268.9965402,44.97589847,25.57606187,3.372517976,19.08624684,3.72001544,71.23082843,1.26306158,191.0392215,1047.336917,31.56432461,12.71144894,362,Autumn,Guangzhou,49.6761041,98.25717361,Sunday,20,7,2023,Snow,11
169.2399518,254.059817,22.71998437,24.90853899,4.433412802,62.27663289,39.61002896,48.7663707,2.52640139,95.38449369,1036.471404,21.82525708,19.9874463,322,Autumn,Shanghai,27.24007775,107.8859606,Wednesday,5,1,2023,Fog,84
71.59376642,107.5384592,20.650969,9.685283315,4.886976272,28.54639758,-1.439757239,69.20736295,3.948229798,241.6074811,1044.199384,39.5153738,3.164153199,414,Autumn,Beijing,20.12286929,100.6339581,Saturday,17,7,2023,Snow,84
248.6948623,264.6957096,15.91159611,15.00885812,2.075387328,125.5718113,30.39301364,67.49673854,1.998752516,348.4848609,993.6479205,11.87202599,5.314499713,409,Autumn,Shenzhen,48.46150304,108.6980828,Wednesday,8,6,2022,Haze,99
155.5296892,207.9354536,41.91429239,16.42413566,4.257245021,184.6917431,-4.033501812,83.98911016,8.094939692,24.21653899,995.4362365,12.57663536,11.06987412,215,Winter,Chengdu,24.90418593,98.93290474,Tuesday,11,5,2024,Snow,6
35.92486973,29.49754895,54.10016655,21.03439321,2.011638721,110.014434,5.421748388,25.59428339,3.554318285,186.1915248,999.5025996,5.522792946,12.35780126,316,Autumn,Shanghai,48.98811934,96.83933546,Sunday,0,1,2022,Rain,8
217.4669204,56.52868467,33.84352332,32.19388224,3.213709388,68.80900295,0.628287083,33.19368831,3.189761355,255.7014203,980.2012489,8.292896578,12.64966222,338,Winter,Shanghai,41.41667661,91.82111697,Wednesday,6,2,2019,Cloudy,30
229.1288171,53.98360805,92.51168732,29.46736957,1.963761944,59.44417287,36.02469319,73.39278614,8.123288683,55.88865264,1041.236706,23.76013791,14.87765347,191,Spring,Shanghai,26.99381598,115.3191634,Wednesday,5,2,2020,Cloudy,51
34.4086747,214.2912877,86.60498394,37.86908868,1.927754183,188.908121,27.25986286,34.52167537,8.983090176,94.99317567,1024.287686,7.834532282,8.981323577,213,Autumn,Shanghai,33.03206717,112.5109043,Tuesday,15,7,2016,Fog,12
176.6921455,265.9033578,77.09725661,49.74031288,3.779738196,42.46402648,34.81899508,88.17416134,6.938793123,350.8612217,1009.160366,20.9639623,2.254390819,295,Summer,Guangzhou,33.27787579,113.4347316,Sunday,14,10,2024,Rain,55
65.47925391,79.53149586,85.0697214,14.31306861,1.885672012,81.74174416,-2.51251731,57.59922805,1.650467486,252.4064689,1013.126155,40.78695092,6.690956532,475,Winter,Shanghai,35.91611994,91.6814457,Thursday,0,1,2022,Snow,4
200.7012143,200.9277689,54.28702156,4.166744693,4.038368959,60.21107441,31.40294499,71.34436626,3.668793235,286.5886147,1003.243402,13.89480325,2.776686721,149,Spring,Shanghai,42.41373613,117.9167313,Tuesday,6,11,2019,Haze,34
179.8091146,74.79284271,82.24849669,39.2311684,0.788725522,114.4004736,-6.937047792,16.90655973,6.015367901,356.0297868,1020.088866,11.42142743,10.90968874,31,Spring,Shenzhen,24.03883006,113.6864447,Saturday,17,10,2022,Fog,58
231.8944275,245.7260974,5.327842594,5.818410796,3.566936621,79.42419813,-2.445913093,10.19802885,9.982597356,147.9661004,1015.585765,22.74242291,8.658973544,66,Winter,Guangzhou,21.92440639,90.05255276,Tuesday,13,9,2020,Fog,40
151.8467447,273.0997892,16.49321892,5.905619524,3.448481127,95.92509854,4.103581228,24.78565827,1.634283019,66.79483985,991.2755107,42.8397446,14.42234578,454,Summer,Chengdu,20.14496375,110.0962168,Saturday,21,9,2017,Haze,98
74.9486656,136.3425695,30.7990944,27.88628253,0.687290531,107.236949,11.27734768,50.0202813,4.562170567,156.6213099,1026.326073,0.240791493,12.85915886,362,Spring,Chengdu,22.09029663,101.5027208,Monday,20,8,2019,Rain,14
